participant,day,scale,score
4,94,pos_aff,NA
4,94,neg_aff,NA
4,95,stress,NA
4,95,pos_aff,NA
4,95,neg_aff,NA
4,96,stress,NA
4,96,pos_aff,NA
4,96,neg_aff,NA
4,97,stress,NA
4,97,pos_aff,NA
4,97,neg_aff,NA
4,98,stress,NA
4,98,pos_aff,NA
4,98,neg_aff,NA
4,99,stress,NA
4,99,pos_aff,NA
4,99,neg_aff,NA
4,100,stress,NA
4,100,pos_aff,NA
4,100,neg_aff,NA
4,101,stress,NA
4,101,pos_aff,NA
4,101,neg_aff,NA
5,1,stress,0
5,1,pos_aff,0.8
5,1,neg_aff,0.8
5,2,stress,0
5,2,pos_aff,1.2
5,2,neg_aff,0.4
5,3,stress,0
5,3,pos_aff,0.6
5,3,neg_aff,0.6
5,4,stress,0
5,4,pos_aff,0.8
5,4,neg_aff,0.6
5,5,stress,0
5,5,pos_aff,0.8
5,5,neg_aff,1.6
5,6,stress,0
5,6,pos_aff,0.4
5,6,neg_aff,1.2
5,7,stress,0
5,7,pos_aff,0.2
5,7,neg_aff,0.8
5,8,stress,1
5,8,pos_aff,0.8
5,8,neg_aff,1.6
5,9,stress,0
5,9,pos_aff,0
5,9,neg_aff,1
5,10,stress,1
5,10,pos_aff,0
5,10,neg_aff,1.6
5,11,stress,0
5,11,pos_aff,0
5,11,neg_aff,1
5,12,stress,0
5,12,pos_aff,0
5,12,neg_aff,0.6
5,13,stress,0
5,13,pos_aff,0.2
5,13,neg_aff,1.2
5,14,stress,0
5,14,pos_aff,0
5,14,neg_aff,1.8
5,15,stress,0
5,15,pos_aff,0
5,15,neg_aff,1.2
5,16,stress,0
5,16,pos_aff,1.2
5,16,neg_aff,0.8
5,17,stress,0
5,17,pos_aff,0.6
5,17,neg_aff,0.6
5,18,stress,0
5,18,pos_aff,1.2
5,18,neg_aff,0.6
5,19,stress,0
5,19,pos_aff,0.8
5,19,neg_aff,2
5,20,stress,0
5,20,pos_aff,0.6
5,20,neg_aff,2
5,21,stress,0
5,21,pos_aff,0.2
5,21,neg_aff,1.6
5,22,stress,0
5,22,pos_aff,0.2
5,22,neg_aff,1
5,23,stress,0
5,23,pos_aff,0.2
5,23,neg_aff,1.4
5,24,stress,NA
5,24,pos_aff,NA
5,24,neg_aff,NA
5,25,stress,0
5,25,pos_aff,0.2
5,25,neg_aff,1
5,26,stress,0
5,26,pos_aff,0.4
5,26,neg_aff,1.4
5,27,stress,0
5,27,pos_aff,0.6
5,27,neg_aff,1.2
5,28,stress,0
5,28,pos_aff,0.6
5,28,neg_aff,0.8
5,29,stress,0
5,29,pos_aff,0.8
5,29,neg_aff,0.6
5,30,stress,0
5,30,pos_aff,0.4
5,30,neg_aff,0.8
5,31,stress,0
5,31,pos_aff,0.8
5,31,neg_aff,2.4
5,32,stress,0
5,32,pos_aff,0.6
5,32,neg_aff,2
5,33,stress,0
5,33,pos_aff,0.2
5,33,neg_aff,1.6
5,34,stress,0
5,34,pos_aff,0.4
5,34,neg_aff,1
5,35,stress,0
5,35,pos_aff,0.2
5,35,neg_aff,1.6
5,36,stress,0
5,36,pos_aff,0.6
5,36,neg_aff,0.8
5,37,stress,0
5,37,pos_aff,0.4
5,37,neg_aff,1.6
5,38,stress,0
5,38,pos_aff,0.2
5,38,neg_aff,1.4
5,39,stress,0
5,39,pos_aff,0.4
5,39,neg_aff,2.4
5,40,stress,0
5,40,pos_aff,0.6
5,40,neg_aff,2.6
5,41,stress,0
5,41,pos_aff,0.2
5,41,neg_aff,1.4
5,42,stress,0
5,42,pos_aff,0.4
5,42,neg_aff,1
5,43,stress,0
5,43,pos_aff,0.6
5,43,neg_aff,1.8
5,44,stress,1
5,44,pos_aff,0.2
5,44,neg_aff,2.6
5,45,stress,0
5,45,pos_aff,0.6
5,45,neg_aff,2.8
5,46,stress,0
5,46,pos_aff,0.4
5,46,neg_aff,2
5,47,stress,0
5,47,pos_aff,0.8
5,47,neg_aff,1.6
5,48,stress,0
5,48,pos_aff,0.2
5,48,neg_aff,2.8
5,49,stress,0
5,49,pos_aff,0.2
5,49,neg_aff,2.2
5,50,stress,0
5,50,pos_aff,0.8
5,50,neg_aff,2
5,51,stress,0
5,51,pos_aff,0.8
5,51,neg_aff,1.8
5,52,stress,0
5,52,pos_aff,0.8
5,52,neg_aff,1.8
5,53,stress,0
5,53,pos_aff,0.8
5,53,neg_aff,1.8
5,54,stress,0
5,54,pos_aff,0.6
5,54,neg_aff,1.4
5,55,stress,0
5,55,pos_aff,0.2
5,55,neg_aff,1.8
5,56,stress,0
5,56,pos_aff,0.8
5,56,neg_aff,1
5,57,stress,0
5,57,pos_aff,0.6
5,57,neg_aff,1
5,58,stress,0
5,58,pos_aff,0.2
5,58,neg_aff,0.8
5,59,stress,0
5,59,pos_aff,0.4
5,59,neg_aff,0.8
5,60,stress,0
5,60,pos_aff,0.2
5,60,neg_aff,0.8
5,61,stress,0
5,61,pos_aff,0.2
5,61,neg_aff,0.8
5,62,stress,0
5,62,pos_aff,0.2
5,62,neg_aff,0.8
5,63,stress,0
5,63,pos_aff,0.4
5,63,neg_aff,0.8
5,64,stress,NA
5,64,pos_aff,NA
5,64,neg_aff,NA
5,65,stress,1
5,65,pos_aff,0
5,65,neg_aff,3.2
5,66,stress,0
5,66,pos_aff,0.8
5,66,neg_aff,0.8
5,67,stress,0
5,67,pos_aff,0.4
5,67,neg_aff,1
5,68,stress,0
5,68,pos_aff,0.6
5,68,neg_aff,0.8
5,69,stress,0
5,69,pos_aff,0.2
5,69,neg_aff,2
5,70,stress,0
5,70,pos_aff,0.4
5,70,neg_aff,1.4
5,71,stress,0
5,71,pos_aff,1
5,71,neg_aff,0.6
5,72,stress,0
5,72,pos_aff,0.8
5,72,neg_aff,1.2
5,73,stress,0
5,73,pos_aff,0.8
5,73,neg_aff,0.8
5,74,stress,0
5,74,pos_aff,0.2
5,74,neg_aff,0.8
5,75,stress,0
5,75,pos_aff,1.4
5,75,neg_aff,1.2
5,76,stress,0
5,76,pos_aff,0.6
5,76,neg_aff,0.8
5,77,stress,0
5,77,pos_aff,0.2
5,77,neg_aff,1.2
5,78,stress,0
5,78,pos_aff,0.2
5,78,neg_aff,0.8
5,79,stress,0
5,79,pos_aff,0.2
5,79,neg_aff,1.6
5,80,stress,0
5,80,pos_aff,1
5,80,neg_aff,0.8
5,81,stress,0
5,81,pos_aff,0.6
5,81,neg_aff,2.2
5,82,stress,0
5,82,pos_aff,0.4
5,82,neg_aff,1.6
5,83,stress,0
5,83,pos_aff,0.4
5,83,neg_aff,1.6
5,84,stress,0
5,84,pos_aff,0.8
5,84,neg_aff,1.4
5,85,stress,0
5,85,pos_aff,0.8
5,85,neg_aff,1.2
5,86,stress,0
5,86,pos_aff,1
5,86,neg_aff,0.6
5,87,stress,0
5,87,pos_aff,0.8
5,87,neg_aff,0.75
5,88,stress,0
5,88,pos_aff,0.6
5,88,neg_aff,1.6
5,89,stress,0
5,89,pos_aff,0.4
5,89,neg_aff,1.6
5,90,stress,0
5,90,pos_aff,0.25
5,90,neg_aff,0.8
5,91,stress,0
5,91,pos_aff,0.4
5,91,neg_aff,1
5,92,stress,0
5,92,pos_aff,0.4
5,92,neg_aff,0.6
5,93,stress,0
5,93,pos_aff,0.8
5,93,neg_aff,1
5,94,stress,0
5,94,pos_aff,0.4
5,94,neg_aff,2
5,95,stress,0
5,95,pos_aff,0.2
5,95,neg_aff,2
5,96,stress,0
5,96,pos_aff,0
5,96,neg_aff,1.8
5,97,stress,0
5,97,pos_aff,0.2
5,97,neg_aff,2
5,98,stress,0
5,98,pos_aff,0.2
5,98,neg_aff,1.6
5,99,stress,0
5,99,pos_aff,0.2
5,99,neg_aff,1.8
5,100,stress,0
5,100,pos_aff,0.4
5,100,neg_aff,1.6
5,101,stress,0
5,101,pos_aff,0.2
5,101,neg_aff,1.8
6,1,stress,NA
6,1,pos_aff,NA
6,1,neg_aff,NA
6,2,stress,NA
6,2,pos_aff,NA
6,2,neg_aff,NA
6,3,stress,NA
6,3,pos_aff,NA
6,3,neg_aff,NA
6,4,stress,NA
6,4,pos_aff,NA
6,4,neg_aff,NA
6,5,stress,NA
6,5,pos_aff,NA
6,5,neg_aff,NA
6,6,stress,NA
6,6,pos_aff,NA
6,6,neg_aff,NA
6,7,stress,NA
6,7,pos_aff,NA
6,7,neg_aff,NA
6,8,stress,0
6,8,pos_aff,0
6,8,neg_aff,2.2
6,9,stress,0
6,9,pos_aff,0.2
6,9,neg_aff,2.2
6,10,stress,0
6,10,pos_aff,0.8
6,10,neg_aff,1.4
6,11,stress,5
6,11,pos_aff,0.2
6,11,neg_aff,2
6,12,stress,1
6,12,pos_aff,1
6,12,neg_aff,1.8
6,13,stress,NA
6,13,pos_aff,NA
6,13,neg_aff,NA
6,14,stress,0
6,14,pos_aff,2
6,14,neg_aff,0.8
6,15,stress,0
6,15,pos_aff,2.2
6,15,neg_aff,0.4
6,16,stress,0
6,16,pos_aff,1.8
6,16,neg_aff,0.2
6,17,stress,NA
6,17,pos_aff,NA
6,17,neg_aff,NA
6,18,stress,5
6,18,pos_aff,1.4
6,18,neg_aff,1.2
6,19,stress,0
6,19,pos_aff,0.8
6,19,neg_aff,0.4
6,20,stress,2
6,20,pos_aff,1.4
6,20,neg_aff,1.6
6,21,stress,3
6,21,pos_aff,0.8
6,21,neg_aff,1.4
6,22,stress,0
6,22,pos_aff,1.2
6,22,neg_aff,0.6
6,23,stress,0
6,23,pos_aff,0.4
6,23,neg_aff,1.8
6,24,stress,NA
6,24,pos_aff,NA
6,24,neg_aff,NA
6,25,stress,0
6,25,pos_aff,1.8
6,25,neg_aff,0.8
6,26,stress,0
6,26,pos_aff,1.6
6,26,neg_aff,0.4
6,27,stress,0
6,27,pos_aff,1.8
6,27,neg_aff,0.4
6,28,stress,0
6,28,pos_aff,2.2
6,28,neg_aff,0.4
6,29,stress,0
6,29,pos_aff,1.25
6,29,neg_aff,0.2
6,30,stress,0
6,30,pos_aff,0.8
6,30,neg_aff,1.2
6,31,stress,0
6,31,pos_aff,2
6,31,neg_aff,0.2
6,32,stress,0
6,32,pos_aff,0
6,32,neg_aff,0
6,33,stress,1
6,33,pos_aff,0.4
6,33,neg_aff,0.2
6,34,stress,0
6,34,pos_aff,0.6
6,34,neg_aff,0.6
6,35,stress,NA
6,35,pos_aff,NA
6,35,neg_aff,NA
6,36,stress,0
6,36,pos_aff,0.6
6,36,neg_aff,0
6,37,stress,2
6,37,pos_aff,0.6
6,37,neg_aff,0.2
6,38,stress,3
6,38,pos_aff,1
6,38,neg_aff,0.2
6,39,stress,0
6,39,pos_aff,0.75
6,39,neg_aff,0.2
6,40,stress,0
6,40,pos_aff,1.8
6,40,neg_aff,0.4
6,41,stress,0
6,41,pos_aff,1.8
6,41,neg_aff,0
6,42,stress,0
6,42,pos_aff,1.4
6,42,neg_aff,0.2
6,43,stress,0
6,43,pos_aff,1.2
6,43,neg_aff,0.2
6,44,stress,0
6,44,pos_aff,0.8
6,44,neg_aff,1.4
6,45,stress,0
6,45,pos_aff,0.8
6,45,neg_aff,1.4
6,46,stress,0
6,46,pos_aff,0.4
6,46,neg_aff,1.4
6,47,stress,4
6,47,pos_aff,1.6
6,47,neg_aff,0
6,48,stress,NA
6,48,pos_aff,NA
6,48,neg_aff,NA
6,49,stress,NA
6,49,pos_aff,NA
6,49,neg_aff,NA
6,50,stress,0
6,50,pos_aff,0.2
6,50,neg_aff,1.5
6,51,stress,3
6,51,pos_aff,0.8
6,51,neg_aff,3
6,52,stress,1
6,52,pos_aff,2.2
6,52,neg_aff,1.6
6,53,stress,2
6,53,pos_aff,0.8
6,53,neg_aff,0.6
6,54,stress,0
6,54,pos_aff,1.2
6,54,neg_aff,0.8
6,55,stress,0
6,55,pos_aff,1.2
6,55,neg_aff,2.2
6,56,stress,0
6,56,pos_aff,1.6
6,56,neg_aff,0.2
6,57,stress,0
6,57,pos_aff,0
6,57,neg_aff,1.6
6,58,stress,0
6,58,pos_aff,1.8
6,58,neg_aff,0.4
6,59,stress,0
6,59,pos_aff,1.2
6,59,neg_aff,0.4
6,60,stress,0
6,60,pos_aff,2.2
6,60,neg_aff,1
6,61,stress,1
6,61,pos_aff,1.6
6,61,neg_aff,1
6,62,stress,0
6,62,pos_aff,1.2
6,62,neg_aff,1
6,63,stress,0
6,63,pos_aff,1.2
6,63,neg_aff,0.2
6,64,stress,0
6,64,pos_aff,2
6,64,neg_aff,0.6
6,65,stress,0
6,65,pos_aff,0.8
6,65,neg_aff,0.25
6,66,stress,3
6,66,pos_aff,0.2
6,66,neg_aff,2
6,67,stress,3
6,67,pos_aff,1.8
6,67,neg_aff,2.4
6,68,stress,0
6,68,pos_aff,1.2
6,68,neg_aff,0.6
6,69,stress,0
6,69,pos_aff,1.6
6,69,neg_aff,0.6
6,70,stress,0
6,70,pos_aff,1.4
6,70,neg_aff,0.2
6,71,stress,0
6,71,pos_aff,1
6,71,neg_aff,1
6,72,stress,0
6,72,pos_aff,1.8
6,72,neg_aff,0.6
6,73,stress,4
6,73,pos_aff,2.6
6,73,neg_aff,1.2
6,74,stress,3
6,74,pos_aff,0.6
6,74,neg_aff,1
6,75,stress,0
6,75,pos_aff,2.4
6,75,neg_aff,1
6,76,stress,2
6,76,pos_aff,2.8
6,76,neg_aff,1.6
6,77,stress,NA
6,77,pos_aff,NA
6,77,neg_aff,NA
6,78,stress,0
6,78,pos_aff,1.4
6,78,neg_aff,1.8
6,79,stress,3
6,79,pos_aff,1
6,79,neg_aff,1.25
6,80,stress,3
6,80,pos_aff,1.8
6,80,neg_aff,2
6,81,stress,NA
6,81,pos_aff,NA
6,81,neg_aff,NA
6,82,stress,1
6,82,pos_aff,0
6,82,neg_aff,3
6,83,stress,1
6,83,pos_aff,2
6,83,neg_aff,2.8
6,84,stress,1
6,84,pos_aff,0
6,84,neg_aff,1.4
6,85,stress,0
6,85,pos_aff,1.2
6,85,neg_aff,0.4
6,86,stress,2
6,86,pos_aff,2.2
6,86,neg_aff,1.4
6,87,stress,3
6,87,pos_aff,2.8
6,87,neg_aff,1
6,88,stress,0
6,88,pos_aff,0.2
6,88,neg_aff,0.6
6,89,stress,3
6,89,pos_aff,1.6
6,89,neg_aff,0.8
6,90,stress,1
6,90,pos_aff,1.8
6,90,neg_aff,1
6,91,stress,1
6,91,pos_aff,0.6
6,91,neg_aff,0.4
6,92,stress,4
6,92,pos_aff,0.8
6,92,neg_aff,2.6
6,93,stress,4
6,93,pos_aff,1.8
6,93,neg_aff,3.8
6,94,stress,1
6,94,pos_aff,0.8
6,94,neg_aff,2.4
6,95,stress,2
6,95,pos_aff,2.2
6,95,neg_aff,1
6,96,stress,0
6,96,pos_aff,0.6
6,96,neg_aff,0.2
6,97,stress,0
6,97,pos_aff,0.6
6,97,neg_aff,1.4
6,98,stress,0
6,98,pos_aff,1.8
6,98,neg_aff,0.8
6,99,stress,3
6,99,pos_aff,3
6,99,neg_aff,3.6
6,100,stress,2
6,100,pos_aff,2.2
6,100,neg_aff,2.2
6,101,stress,0
6,101,pos_aff,2.8
6,101,neg_aff,1.2
7,1,stress,NA
7,1,pos_aff,NA
7,1,neg_aff,NA
7,2,stress,NA
7,2,pos_aff,NA
7,2,neg_aff,NA
7,3,stress,NA
7,3,pos_aff,NA
7,3,neg_aff,NA
7,4,stress,NA
7,4,pos_aff,NA
7,4,neg_aff,NA
7,5,stress,NA
7,5,pos_aff,NA
7,5,neg_aff,NA
7,6,stress,NA
7,6,pos_aff,NA
7,6,neg_aff,NA
7,7,stress,NA
7,7,pos_aff,NA
7,7,neg_aff,NA
7,8,stress,NA
7,8,pos_aff,NA
7,8,neg_aff,NA
7,9,stress,NA
7,9,pos_aff,NA
7,9,neg_aff,NA
7,10,stress,2
7,10,pos_aff,2.2
7,10,neg_aff,1.6
7,11,stress,4
7,11,pos_aff,1.8
7,11,neg_aff,2.8
7,12,stress,NA
7,12,pos_aff,NA
7,12,neg_aff,NA
7,13,stress,NA
7,13,pos_aff,NA
7,13,neg_aff,NA
7,14,stress,NA
7,14,pos_aff,NA
7,14,neg_aff,NA
7,15,stress,2
7,15,pos_aff,2
7,15,neg_aff,2
7,16,stress,5
7,16,pos_aff,1.8
7,16,neg_aff,2.8
7,17,stress,NA
7,17,pos_aff,NA
7,17,neg_aff,NA
7,18,stress,NA
7,18,pos_aff,NA
7,18,neg_aff,NA
7,19,stress,NA
7,19,pos_aff,NA
7,19,neg_aff,NA
7,20,stress,NA
7,20,pos_aff,NA
7,20,neg_aff,NA
7,21,stress,NA
7,21,pos_aff,NA
7,21,neg_aff,NA
7,22,stress,NA
7,22,pos_aff,NA
7,22,neg_aff,NA
7,23,stress,NA
7,23,pos_aff,NA
7,23,neg_aff,NA
7,24,stress,0
7,24,pos_aff,2.2
7,24,neg_aff,2.2
7,25,stress,NA
7,25,pos_aff,NA
7,25,neg_aff,NA
7,26,stress,NA
7,26,pos_aff,NA
7,26,neg_aff,NA
7,27,stress,NA
7,27,pos_aff,NA
7,27,neg_aff,NA
7,28,stress,NA
7,28,pos_aff,NA
7,28,neg_aff,NA
7,29,stress,NA
7,29,pos_aff,NA
7,29,neg_aff,NA
7,30,stress,NA
7,30,pos_aff,NA
7,30,neg_aff,NA
7,31,stress,NA
7,31,pos_aff,NA
7,31,neg_aff,NA
7,32,stress,NA
7,32,pos_aff,NA
7,32,neg_aff,NA
7,33,stress,NA
7,33,pos_aff,NA
7,33,neg_aff,NA
7,34,stress,NA
7,34,pos_aff,NA
7,34,neg_aff,NA
7,35,stress,NA
7,35,pos_aff,NA
7,35,neg_aff,NA
7,36,stress,NA
7,36,pos_aff,NA
7,36,neg_aff,NA
7,37,stress,NA
7,37,pos_aff,NA
7,37,neg_aff,NA
7,38,stress,NA
7,38,pos_aff,NA
7,38,neg_aff,NA
7,39,stress,NA
7,39,pos_aff,NA
7,39,neg_aff,NA
7,40,stress,NA
7,40,pos_aff,NA
7,40,neg_aff,NA
7,41,stress,NA
7,41,pos_aff,NA
7,41,neg_aff,NA
7,42,stress,NA
7,42,pos_aff,NA
7,42,neg_aff,NA
7,43,stress,NA
7,43,pos_aff,NA
7,43,neg_aff,NA
7,44,stress,NA
7,44,pos_aff,NA
7,44,neg_aff,NA
7,45,stress,NA
7,45,pos_aff,NA
7,45,neg_aff,NA
7,46,stress,NA
7,46,pos_aff,NA
7,46,neg_aff,NA
7,47,stress,NA
7,47,pos_aff,NA
7,47,neg_aff,NA
7,48,stress,NA
7,48,pos_aff,NA
7,48,neg_aff,NA
7,49,stress,NA
7,49,pos_aff,NA
7,49,neg_aff,NA
7,50,stress,NA
7,50,pos_aff,NA
7,50,neg_aff,NA
7,51,stress,NA
7,51,pos_aff,NA
7,51,neg_aff,NA
7,52,stress,NA
7,52,pos_aff,NA
7,52,neg_aff,NA
7,53,stress,NA
7,53,pos_aff,NA
7,53,neg_aff,NA
7,54,stress,NA
7,54,pos_aff,NA
7,54,neg_aff,NA
7,55,stress,NA
7,55,pos_aff,NA
7,55,neg_aff,NA
7,56,stress,NA
7,56,pos_aff,NA
7,56,neg_aff,NA
7,57,stress,NA
7,57,pos_aff,NA
7,57,neg_aff,NA
7,58,stress,NA
7,58,pos_aff,NA
7,58,neg_aff,NA
7,59,stress,NA
7,59,pos_aff,NA
7,59,neg_aff,NA
7,60,stress,NA
7,60,pos_aff,NA
7,60,neg_aff,NA
7,61,stress,NA
7,61,pos_aff,NA
7,61,neg_aff,NA
7,62,stress,NA
7,62,pos_aff,NA
7,62,neg_aff,NA
7,63,stress,NA
7,63,pos_aff,NA
7,63,neg_aff,NA
7,64,stress,NA
7,64,pos_aff,NA
7,64,neg_aff,NA
7,65,stress,NA
7,65,pos_aff,NA
7,65,neg_aff,NA
7,66,stress,NA
7,66,pos_aff,NA
7,66,neg_aff,NA
7,67,stress,NA
7,67,pos_aff,NA
7,67,neg_aff,NA
7,68,stress,NA
7,68,pos_aff,NA
7,68,neg_aff,NA
7,69,stress,NA
7,69,pos_aff,NA
7,69,neg_aff,NA
7,70,stress,NA
7,70,pos_aff,NA
7,70,neg_aff,NA
7,71,stress,NA
7,71,pos_aff,NA
7,71,neg_aff,NA
7,72,stress,NA
7,72,pos_aff,NA
7,72,neg_aff,NA
7,73,stress,NA
7,73,pos_aff,NA
7,73,neg_aff,NA
7,74,stress,NA
7,74,pos_aff,NA
7,74,neg_aff,NA
7,75,stress,NA
7,75,pos_aff,NA
7,75,neg_aff,NA
7,76,stress,NA
7,76,pos_aff,NA
7,76,neg_aff,NA
7,77,stress,NA
7,77,pos_aff,NA
7,77,neg_aff,NA
7,78,stress,NA
7,78,pos_aff,NA
7,78,neg_aff,NA
7,79,stress,NA
7,79,pos_aff,NA
7,79,neg_aff,NA
7,80,stress,NA
7,80,pos_aff,NA
7,80,neg_aff,NA
7,81,stress,NA
7,81,pos_aff,NA
7,81,neg_aff,NA
7,82,stress,NA
7,82,pos_aff,NA
7,82,neg_aff,NA
7,83,stress,NA
7,83,pos_aff,NA
7,83,neg_aff,NA
7,84,stress,NA
7,84,pos_aff,NA
7,84,neg_aff,NA
7,85,stress,NA
7,85,pos_aff,NA
7,85,neg_aff,NA
7,86,stress,NA
7,86,pos_aff,NA
7,86,neg_aff,NA
7,87,stress,NA
7,87,pos_aff,NA
7,87,neg_aff,NA
7,88,stress,NA
7,88,pos_aff,NA
7,88,neg_aff,NA
7,89,stress,NA
7,89,pos_aff,NA
7,89,neg_aff,NA
7,90,stress,NA
7,90,pos_aff,NA
7,90,neg_aff,NA
7,91,stress,NA
7,91,pos_aff,NA
7,91,neg_aff,NA
7,92,stress,NA
7,92,pos_aff,NA
7,92,neg_aff,NA
7,93,stress,NA
7,93,pos_aff,NA
7,93,neg_aff,NA
7,94,stress,NA
7,94,pos_aff,NA
7,94,neg_aff,NA
7,95,stress,NA
7,95,pos_aff,NA
7,95,neg_aff,NA
7,96,stress,NA
7,96,pos_aff,NA
7,96,neg_aff,NA
7,97,stress,NA
7,97,pos_aff,NA
7,97,neg_aff,NA
7,98,stress,NA
7,98,pos_aff,NA
7,98,neg_aff,NA
7,99,stress,NA
7,99,pos_aff,NA
7,99,neg_aff,NA
7,100,stress,NA
7,100,pos_aff,NA
7,100,neg_aff,NA
7,101,stress,NA
7,101,pos_aff,NA
7,101,neg_aff,NA
9,1,stress,0
9,1,pos_aff,2.2
9,1,neg_aff,2.6
9,2,stress,3
9,2,pos_aff,3.8
9,2,neg_aff,1.2
9,3,stress,3
9,3,pos_aff,3.2
9,3,neg_aff,3.4
9,4,stress,2
9,4,pos_aff,3.8
9,4,neg_aff,3.8
9,5,stress,1
9,5,pos_aff,3.8
9,5,neg_aff,3
9,6,stress,1
9,6,pos_aff,2.4
9,6,neg_aff,3.6
9,7,stress,0
9,7,pos_aff,4
9,7,neg_aff,3.2
9,8,stress,0
9,8,pos_aff,2.4
9,8,neg_aff,1.8
9,9,stress,2
9,9,pos_aff,1.6
9,9,neg_aff,3.8
9,10,stress,1
9,10,pos_aff,3.2
9,10,neg_aff,3.8
9,11,stress,4
9,11,pos_aff,2.6
9,11,neg_aff,4
9,12,stress,5
9,12,pos_aff,0
9,12,neg_aff,4
9,13,stress,0
9,13,pos_aff,1.4
9,13,neg_aff,1.4
9,14,stress,1
9,14,pos_aff,3.4
9,14,neg_aff,2.6
9,15,stress,0
9,15,pos_aff,3.6
9,15,neg_aff,3.2
9,16,stress,4
9,16,pos_aff,3.4
9,16,neg_aff,3
9,17,stress,3
9,17,pos_aff,2.2
9,17,neg_aff,3.2
9,18,stress,2
9,18,pos_aff,0.6
9,18,neg_aff,3.4
9,19,stress,1
9,19,pos_aff,2.4
9,19,neg_aff,3.8
9,20,stress,2
9,20,pos_aff,3
9,20,neg_aff,3.2
9,21,stress,4
9,21,pos_aff,3
9,21,neg_aff,3.6
9,22,stress,4
9,22,pos_aff,1.8
9,22,neg_aff,4
9,23,stress,4
9,23,pos_aff,2.6
9,23,neg_aff,4
9,24,stress,4
9,24,pos_aff,3.4
9,24,neg_aff,3.6
9,25,stress,5
9,25,pos_aff,2.2
9,25,neg_aff,3.8
9,26,stress,3
9,26,pos_aff,1.2
9,26,neg_aff,3.6
9,27,stress,4
9,27,pos_aff,3.4
9,27,neg_aff,4
9,28,stress,5
9,28,pos_aff,3
9,28,neg_aff,4
9,29,stress,5
9,29,pos_aff,3
9,29,neg_aff,4
9,30,stress,3
9,30,pos_aff,2.4
9,30,neg_aff,3.4
9,31,stress,3
9,31,pos_aff,2.8
9,31,neg_aff,3.8
9,32,stress,5
9,32,pos_aff,2
9,32,neg_aff,3.6
9,33,stress,4
9,33,pos_aff,2.6
9,33,neg_aff,4
9,34,stress,5
9,34,pos_aff,2.2
9,34,neg_aff,3.4
9,35,stress,5
9,35,pos_aff,3
9,35,neg_aff,3.2
9,36,stress,5
9,36,pos_aff,3.6
9,36,neg_aff,3.4
9,37,stress,6
9,37,pos_aff,2
9,37,neg_aff,3.8
9,38,stress,1
9,38,pos_aff,2.6
9,38,neg_aff,3
9,39,stress,5
9,39,pos_aff,1.6
9,39,neg_aff,3.75
9,40,stress,4
9,40,pos_aff,3
9,40,neg_aff,3.4
9,41,stress,2
9,41,pos_aff,2.6
9,41,neg_aff,3.8
9,42,stress,2
9,42,pos_aff,3
9,42,neg_aff,4
9,43,stress,3
9,43,pos_aff,2.6
9,43,neg_aff,3.8
9,44,stress,5
9,44,pos_aff,3.4
9,44,neg_aff,4
9,45,stress,5
9,45,pos_aff,3
9,45,neg_aff,4
9,46,stress,4
9,46,pos_aff,3.4
9,46,neg_aff,3.4
9,47,stress,4
9,47,pos_aff,3.2
9,47,neg_aff,3
9,48,stress,3
9,48,pos_aff,3.8
9,48,neg_aff,3.6
9,49,stress,3
9,49,pos_aff,2.8
9,49,neg_aff,4
9,50,stress,3
9,50,pos_aff,2.6
9,50,neg_aff,4
9,51,stress,3
9,51,pos_aff,1.2
9,51,neg_aff,3.4
9,52,stress,3
9,52,pos_aff,1
9,52,neg_aff,4
9,53,stress,3
9,53,pos_aff,2
9,53,neg_aff,4
9,54,stress,3
9,54,pos_aff,2.8
9,54,neg_aff,3.6
9,55,stress,2
9,55,pos_aff,3.2
9,55,neg_aff,4
9,56,stress,1
9,56,pos_aff,2.8
9,56,neg_aff,4
9,57,stress,1
9,57,pos_aff,3.2
9,57,neg_aff,4
9,58,stress,0
9,58,pos_aff,2.4
9,58,neg_aff,3.8
9,59,stress,2
9,59,pos_aff,3.2
9,59,neg_aff,4
9,60,stress,2
9,60,pos_aff,3.4
9,60,neg_aff,3
9,61,stress,0
9,61,pos_aff,3.4
9,61,neg_aff,3.8
9,62,stress,0
9,62,pos_aff,2.8
9,62,neg_aff,3.6
9,63,stress,0
9,63,pos_aff,3
9,63,neg_aff,4
9,64,stress,0
9,64,pos_aff,3.2
9,64,neg_aff,3.6
9,65,stress,0
9,65,pos_aff,3.25
9,65,neg_aff,2.4
9,66,stress,2
9,66,pos_aff,3
9,66,neg_aff,4
9,67,stress,0
9,67,pos_aff,3.4
9,67,neg_aff,4
9,68,stress,0
9,68,pos_aff,3
9,68,neg_aff,3.4
9,69,stress,0
9,69,pos_aff,3.6
9,69,neg_aff,3
9,70,stress,0
9,70,pos_aff,3.6
9,70,neg_aff,3
9,71,stress,0
9,71,pos_aff,3.4
9,71,neg_aff,4
9,72,stress,0
9,72,pos_aff,3
9,72,neg_aff,2.2
9,73,stress,0
9,73,pos_aff,3.4
9,73,neg_aff,3.6
9,74,stress,1
9,74,pos_aff,3.2
9,74,neg_aff,3
9,75,stress,0
9,75,pos_aff,3.6
9,75,neg_aff,4
9,76,stress,0
9,76,pos_aff,3.2
9,76,neg_aff,3.6
9,77,stress,0
9,77,pos_aff,1.8
